gene,log2FC,t,p,s2,s2_post,fdr
CATG00000024462.1,-0.3783601000000001,-1.5976439276030354,0.1612367995769483,0.1121710209466991,0.11217102094603083,0.6444515480895271
LINC01767,-0.26908142499999954,-1.5975161445679478,0.16126509034500064,0.05674229820952961,0.05674229820950706,0.6444515480895271
MIR4300HG,-0.1735496250000006,-1.5974173210433853,0.1612869728088946,0.023606987842436238,0.023606987842799704,0.6444515480895271
BX088651.4,0.34733199999999975,1.5971741405969944,0.1613408322248262,0.09458342791258341,0.09458342791212003,0.6444515480895271
AP001059.3,-0.5775710000000007,-1.596976953138384,0.1613845177242608,0.26160344361125004,0.261603443608841,0.6444515480895271
LINC00315,-0.35686765000000076,-1.596975645264258,0.16138480751220668,0.09987292555536927,0.09987292555484427,0.6444515480895271
CATG00000083598.1,-0.4814893499999999,-1.596864726686295,0.16140938573760386,0.1818306582577425,0.18183065825626277,0.6444515480895271
TAS2R10,-0.43284872499999993,-1.59683364239341,0.1614162742831708,0.14695451479601293,0.14695451479493946,0.6444515480895271
PDLIM1,-0.6897296500000003,-1.5967472449162015,0.16143542217461537,0.3731774873892289,0.37317748738552003,0.6444515480895271
XLOC_013674,0.3983116999999998,1.596563127608668,0.16147623449675172,0.12448124767763331,0.12448124767682164,0.6444515480895271
AC008659.1,-0.45581097499999856,-1.5964823709989975,0.16149413849220032,0.16303141463400783,0.16303141463274706,0.6444515480895271
CD74,-0.4890850250000005,-1.5964740742025356,0.1614959780252544,0.1877046305104212,0.187704630508873,0.6444515480895271
AC025576.1,-0.22465250000000037,-1.5964576049272925,0.16149962958724573,0.03960387922558341,0.039603879225760516,0.6444515480895271
LOC286359,-0.1477128000000003,-1.5964408419756353,0.16150334634380167,0.01712224066468251,0.01712224066512152,0.6444515480895271
XLOC_006565,0.36143574999999917,1.5961891682771356,0.16155915835268528,0.10254712539318171,0.10254712539262556,0.6444515480895271
AZGP1,-0.4246471249999999,-1.5960062545383227,0.16159973344396736,0.14158498331790634,0.1415849833168954,0.6444515480895271
TRIML1,0.4826585999999997,1.5959137301310178,0.16162026149261927,0.18293266913575593,0.18293266913426334,0.6444515480895271
ZBTB2,0.49279899999999977,1.5958353335121322,0.16163765700402397,0.19071878803066689,0.1907187880290836,0.6444515480895271
LOC101928314,0.4182044999999981,1.5958289784752948,0.16163906720819438,0.13735191052924986,0.13735191052828824,0.6444515480895271
ARMH2,0.5688853500000004,1.5958218646134592,0.1616406458120938,0.25416203158019907,0.2541620315778767,0.6444515480895271
AC092832.2,0.3633415750000002,1.5957914315488557,0.1616473992372244,0.10368308883343126,0.10368308883286188,0.6444515480895271
AC099063.1,-0.30582755000000006,-1.5957627879072471,0.16165375581550662,0.0734592584609325,0.07345925846071522,0.6444515480895271
CREB3L3,-0.24596900000000055,-1.5957126417931589,0.16166488478148267,0.04752054089256255,0.047520540892647435,0.6444515480895271
AP000708.1,-0.03541852499999987,-1.5955858934787064,0.1616930173851276,0.0009854862324479125,0.000985486233074907,0.6444515480895271
MKNK1,0.4811467500000024,1.5955308178022067,0.161705243238338,0.18187571548262524,0.18187571548114495,0.6444515480895271
CRAT,0.2187247499999998,1.5955192641382097,0.16170780806476182,0.03758562262079158,0.0375856226209922,0.6444515480895271
G039005,-0.07039624999999816,-1.5954937267013238,0.16171347732089655,0.003893488027791587,0.0038934880283847044,0.6444515480895271
AC113208.3,-0.22624285000000022,-1.5954230533492249,0.16172916763967993,0.040218696909848375,0.04021869691001832,0.6444515480895271
RANBP9,-0.12711815000000026,-1.595409713270296,0.16173212945733698,0.012696986551245024,0.012696986551735586,0.6444515480895271
G074533,1.2359555750000002,1.5951199731935968,0.1617964714491167,1.2007400905532493,1.2007400905398997,0.6444515480895271
C11ORF40,-0.5455328749999993,-1.5950812669662282,0.1618050687074265,0.2339409347959894,0.2339409347939026,0.6444515480895271
GPR139,0.45929225000000073,1.5950336982179927,0.16181563506582106,0.16583206341662485,0.16583206341533147,0.6444515480895271
BC040734,-0.2901535000000006,-1.595006095319123,0.16182176674804227,0.06618520659691678,0.06618520659678422,0.6444515480895271
AL365181.3,-0.24826747500000002,-1.5950014641996786,0.1618227955222649,0.048455990785217916,0.0484559907852919,0.6444515480895271
G011193,-0.2891179250000011,-1.5949592202346201,0.16183218004233796,0.06571747448331955,0.06571747448319244,0.6444515480895271
AL109628.2,-0.3286357500000001,-1.5948682738846398,0.16185238558228254,0.08491999677747913,0.08491999677712833,0.6444515480895271
OLFML1,0.4408517500000002,1.5945247737776007,0.16192872262619418,0.15288067499395822,0.1528806749928157,0.6444515480895271
GRTP1,0.16628762499999983,1.5944954591729477,0.1619352388843157,0.021752204781999563,0.021752204782384637,0.6444515480895271
LNCNEF,-0.43311944999999996,-1.5943077127269096,0.16197697841368938,0.14760500213379915,0.1476050021327181,0.6444515480895271
CATG00000041944.1,-0.5996275000000022,-1.5942851422690925,0.16198199693601226,0.28291832777216674,0.28291832776950937,0.6444515480895271
FADS3,-0.28854697500000004,-1.5941710641665436,0.162007364370607,0.06552291393745119,0.06552291393732634,0.6444515480895271
LRRC27,0.3210248249999994,1.5941444343045013,0.16201328657095673,0.08110579712535788,0.08110579712505152,0.6444515480895271
YWHAE,0.3541515000000004,1.594072730781673,0.16202923370223388,0.09871698932816668,0.09871698932765514,0.6444515480895271
AL512770.1,0.2791478000000005,1.594018429365723,0.16204131153402995,0.061335475739875876,0.06133547573979982,0.6444515480895271
G022270,0.5900504999999985,1.5939944457455772,0.1620466462925845,0.2740531217863121,0.274053121783758,0.6444515480895271
XLOC_003397,-0.322350825,-1.5939263648011874,0.16206179068032694,0.08179957725871449,0.08179957725840004,0.6444515480895271
AES,-0.14058360000000114,-1.5934849397072983,0.16216001696240867,0.015566944958585799,0.015566944959042926,0.6444515480895271
LOC105376271,0.1705154000000002,1.593435472318908,0.16217102801688127,0.02290278256390331,0.022902782564274977,0.6444515480895271
SH3GL1,0.20312775000000016,1.5933957184167977,0.16217987744080067,0.03250283325795834,0.03250283325821817,0.6444515480895271
FSD1L,0.2241837499999999,1.5933706320394747,0.1621854620344436,0.03959174449412494,0.03959174449430219,0.6444515480895271
G047816,0.40155277500000075,1.5933704057757605,0.16218551240488077,0.12702282448584631,0.12702282448500501,0.6444515480895271
AC113189.4,-0.3136454250000007,-1.5933694152166196,0.16218573292162017,0.07749522732693294,0.07749522732666864,0.6444515480895271
FGF14,-0.09647849999999991,-1.5931893763036584,0.16222581764419414,0.007334259589583422,0.007334259590136457,0.6444515480895271
SLC25A22,-0.33088312499999795,-1.5931724742347897,0.16222958128548923,0.08626877764011452,0.086268777639748,0.6444515480895271
LINC00605,-0.4478681499999997,-1.5930078317839238,0.1622662471282546,0.15808640792327833,0.15808640792207518,0.6444515480895271
XLOC_001653,0.2417409500000005,1.5929084753754335,0.1622883775967482,0.04606263717929921,0.04606263717940108,0.6444515480895271
TIMP1,-0.3930795249999992,-1.5925559137926424,0.16236692971113828,0.12184324660093604,0.1218432466001551,0.6444515480895271
LMOD3,0.635830750000002,1.5924466993304263,0.16239127046333784,0.3188476646809583,0.3188476646778824,0.6444515480895271
AL021707.1,0.177817000000001,1.592427315791128,0.16239559085769018,0.024937752825999998,0.024937752826347963,0.6444515480895271
LRRC17,-0.5579866000000004,-1.5923171608237583,0.16242014535969962,0.24559435677109667,0.24559435676887412,0.6444515480895271
OR2A14,-0.17075577499999994,-1.592139337357205,0.1624597912137436,0.023004810033526255,0.023004810033896737,0.6444515480895271
PPP1CA,-0.4276623500000003,-1.592119587627915,0.1624641949963817,0.14430476134671572,0.1443047613456731,0.6444515480895271
BIG-LNCRNA-301,0.5070718999999997,1.5917662357633395,0.16254300437615343,0.20296002495239585,0.20296002495066995,0.6444515480895271
G074711,0.5361457500000006,1.5917358892246503,0.1625497743731006,0.22691004087289243,0.22691004087088754,0.6444515480895271
LINC02024,-0.4527642500000013,-1.5916072170990334,0.1625784827653283,0.16184617946095833,0.16184617945971136,0.6444515480895271
AC011462.1,-0.572909000000001,-1.59136188809267,0.16263323216111944,0.2592169399915831,0.2592169399892018,0.6444515480895271
AF196972.1,0.3929961999999998,1.591344288286664,0.16263716053532595,0.12197712657770915,0.12197712657692665,0.6444515480895271
AL049829.1,-0.23123624999999848,-1.5912112940753464,0.16266684849840293,0.04223632527020852,0.04223632527035496,0.6444515480895271
LINC00842,0.9871893749999998,1.591116134164039,0.16268809396971146,0.7698873457876564,0.769887345779326,0.6444515480895271
AC027682.5,-0.14623625000000118,-1.5909969419611487,0.1627147086315285,0.016896680393458256,0.016896680393899893,0.6444515480895271
AC011840.3,-0.27160357499999943,-1.5909253271870119,0.16273070162722442,0.05829098153705784,0.058290981537017256,0.6444515480895271
CATG00000094531.1,0.3289806750000004,1.5907984207046042,0.16275904602762248,0.0855343320075096,0.08553433200715163,0.6444515480895271
LINC01512,-0.28770580000000034,-1.5906763715806063,0.16278630997296364,0.06542798869724996,0.06542798869712622,0.6444515480895271
LINC02008,-0.2696816000000002,-1.5905538024508559,0.16281369445146077,0.05749577065524922,0.05749577065521789,0.6444515480895271
ABCA9,0.7552816249999998,1.590502588258862,0.16282513805897444,0.4510026288459197,0.4510026288413042,0.6444515480895271
CATG00000011694.1,0.3416644,1.5903272006228295,0.16286433352481675,0.09231164293139586,0.09231164293095895,0.6444515480895271
AL355482.2,0.41391407500000055,1.5903227202338892,0.16286533491551003,0.135481456812148,0.13548145681120818,0.6444515480895271
GINM1,-0.30849917500000146,-1.5901094465888335,0.16291300948087167,0.07528075642746125,0.07528075642722275,0.6444515480895271
AC022440.1,-0.04848034999999973,-1.5900613036298457,0.16292377305279682,0.0018592327101649975,0.0018592327107818133,0.6444515480895271
CATG00000086150.1,-0.5666613750000007,-1.5900524342661524,0.16292575609637844,0.25401205368695123,0.2540120536846306,0.6444515480895271
AC024592.3,-0.36062190000000083,-1.590052171184873,0.16292581491736813,0.10287537746377011,0.10287537746321013,0.6444515480895271
TLN2,-0.14114779999999882,-1.5900337817804582,0.16292992655974198,0.015760337723795845,0.01576033772425072,0.6444515480895271
SLC25A19,0.5005688499999996,1.5899771881879834,0.16294258080311555,0.19823295249783168,0.19823295249616085,0.6444515480895271
LOC101929882,-0.30957150000000055,-1.5899230146625938,0.16295469479865088,0.07582278755116668,0.07582278755092187,0.6444515480895271
XLOC_010307,0.28122347500000044,1.58983908570965,0.16297346423595854,0.06257873745807292,0.06257873745798238,0.6444515480895271
CATG00000089512.1,1.3968607499999983,1.5897606661959331,0.1629910034286808,1.5440904236499586,1.5440904236326094,0.6444515480895271
HLA-G,-0.3760919000000005,-1.5894429065392115,0.1630620914593358,0.11197680988288668,0.11197680988222068,0.6444515480895271
ZNF850,-0.3065971500000009,-1.5894000201482235,0.16307168810406572,0.07442173564736834,0.07442173564713983,0.6444515480895271
AL109659.2,0.5489665249999991,1.5893821862638216,0.1630756789326057,0.23859703302210286,0.2385970330199618,0.6444515480895271
AC068725.1,-0.5792906500000004,-1.5892291927118851,0.16310991931878804,0.265735737982785,0.2657357379803278,0.6444515480895271
HSPC324,0.3686227500000001,1.589198463022498,0.16311679753389527,0.1076063727905418,0.10760637278992671,0.6444515480895271
CATG00000036613.1,-0.41566544999999966,-1.58912955768626,0.16313222159262256,0.1368356437374991,0.1368356437365435,0.6444515480895271
ENY2,-0.1452788750000007,-1.5890796009603179,0.163143404982343,0.016716433563004604,0.016716433563448343,0.6444515480895271
XLOC_003833,1.07222625,1.5889355105324354,0.16317566537153294,0.9107314291301254,0.9107314291201543,0.6444515480895271
PGBD2,0.24925107499999966,1.5888458408137505,0.16319574457625768,0.04921988026853621,0.04921988026860129,0.6444515480895271
AMN,0.31917554999999886,1.5888051522997344,0.1632048564871094,0.08071382846135249,0.08071382846105067,0.6444515480895271
MAL2,0.20289879999999982,1.5886944038427004,0.1632296602871166,0.03262182256276924,0.03262182256302769,0.6444515480895271
H3F3C,0.37419825000000095,1.5885997483295562,0.16325086266851518,0.11096972788570837,0.1109697278850541,0.6444515480895271
G018745,-0.45176730000000065,-1.5884297684481166,0.16328894392073087,0.16177952113242253,0.16177952113117633,0.6444515480895271
AP000911.1,-0.27280000000000015,-1.588257982503918,0.1633274383727676,0.0590033451209997,0.05900334512095082,0.6444515480895271
AC027449.1,-0.1509399499999997,-1.5881888446577097,0.1633429334808018,0.018064839891058303,0.018064839891486332,0.6444515480895271
AC136628.4,-0.04859867499999959,-1.5881766841204015,0.16334565903332698,0.0018727561039962443,0.0018727561046129027,0.6444515480895271
CATG00000004409.1,-0.4497651000000005,-1.5878174889183436,0.16342618529010206,0.16047239675091,0.16047239674967906,0.6444515480895271
TMEM74,0.36744337500000057,1.5878032380556688,0.16342938090114764,0.10710690551049955,0.10710690550989027,0.6444515480895271
MUC1,-0.2843702499999985,-1.5876954996402168,0.16345354206744794,0.06415993092506256,0.0641599309249536,0.6444515480895271
NOP56,0.17810957500000058,1.5876039356479863,0.16347407866436467,0.02517214337084789,0.025172143371193126,0.6444515480895271
G057141,-0.35911632500000046,-1.5875251018151983,0.1634917620192083,0.10234322301356946,0.10234322301301568,0.6444515480895271
CATG00000021414.1,-0.2737470000000002,-1.5873367884368008,0.16353401028200568,0.059482685712785845,0.059482685712731374,0.6444515480895271
KRT6C,0.15281689999999948,1.5872926456452683,0.16354391525526665,0.01853782416509257,0.018537824165515086,0.6444515480895271
ZNF222,0.2063214750000002,1.587223453909108,0.1635594419794453,0.033794242716451296,0.03379424271669609,0.6444515480895271
CALCR,-0.35629072500000003,-1.5870348279285955,0.16360177703496287,0.10080129563982282,0.10080129563928701,0.6444515480895271
ERBB3,-0.22998899999999978,-1.5867194216158635,0.163672589830248,0.04201881982866675,0.04201881982881572,0.6444515480895271
QRICH1,-0.37872475000000083,-1.5866538897395932,0.16368730623843056,0.11394964311440253,0.11394964311371354,0.6444515480895271
ATP11B,0.3924354999999995,1.5865277176254635,0.16371564408761727,0.1223689523915837,0.12236895239079663,0.6444515480895271
AC074050.3,0.4433191999999999,1.586500471897118,0.16372176400227823,0.15616462625046582,0.15616462624928507,0.6444515480895271
AC068594.2,0.4059838250000003,1.586267319322891,0.16377414344690355,0.13100706101290124,0.13100706101201354,0.6444515480895271
CATG00000083378.1,0.7233460750000003,1.5862262800420812,0.16378336487207695,0.41590292285870306,0.4159029228544965,0.6444515480895271
TCEAL2,0.26576980000000017,1.5860767858360456,0.1638169600241082,0.056155569675755766,0.05615556967574005,0.6444515480895271
CATG00000025218.1,0.4201193249999995,1.5860595197783538,0.1638208405684408,0.1403254203317613,0.14032542033076503,0.6444515480895271
AL158211.2,-0.4170998750000008,-1.5858938670065428,0.16385807544816794,0.13834449291524295,0.13834449291426976,0.6444515480895271
AQP6,0.4238913750000002,1.5858700291016072,0.16386343431513856,0.14289070285853114,0.14289070285750502,0.6444515480895271
AC026780.2,0.5942863750000003,1.5857931120063373,0.16388072675568569,0.28088496181149614,0.28088496180886247,0.6444515480895271
AC027701.1,-0.19000099999999875,-1.585698576719713,0.1639019824794935,0.02871444961276666,0.028714449613070625,0.6444515480895271
SMIM21,0.332246375,1.5856198529431331,0.16391968507394322,0.08781169262226289,0.08781169262187839,0.6444515480895271
MTRNR2L3,0.16897920000000077,1.5856031578893992,0.16392343951968402,0.022714725395640012,0.022714725396013873,0.6444515480895271
